step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
323,TRANSFER,4097279.04,C1851701945,0.0,0.0,C80486898,9828206.22,13925485.27,0,0
237,CASH_IN,87737.5,C2089981185,7785881.35,7873618.86,C277579797,366791.61,279054.1,0,0
211,PAYMENT,2930.69,C2028863821,0.0,0.0,M438058720,0.0,0.0,0,0
249,CASH_OUT,154397.49,C1351482366,50742.0,0.0,C841249996,3495631.78,3650029.27,0,0
157,CASH_IN,234982.41,C1430121227,547315.49,782297.91,C214484237,403918.34,168935.92,0,0
297,CASH_OUT,309000.52,C1927304327,87821.05,0.0,C1789476131,467415.78,776416.3,0,0
190,CASH_OUT,154649.26,C1363064120,30857.0,0.0,C187191387,0.0,154649.26,0,0
159,CASH_IN,29516.99,C147138755,745.0,30261.99,C807412302,0.0,0.0,0,0
692,CASH_OUT,313919.53,C1292396482,29128.67,0.0,C1472926942,3074737.53,3388657.06,0,0
121,TRANSFER,174296.71,C1712613012,174296.71,0.0,C1523305736,0.0,0.0,1,0
185,CASH_IN,199219.08,C729026830,12081630.96,12280850.03,C1923124940,1301159.41,1101940.33,0,0
394,PAYMENT,29863.1,C552741783,0.0,0.0,M968440390,0.0,0.0,0,0
228,TRANSFER,1840186.46,C1917598379,0.0,0.0,C2071512077,5984773.0,7824959.46,0,0
226,CASH_OUT,192913.28,C745686713,426.0,0.0,C438292932,0.0,192913.28,0,0
160,CASH_OUT,48637.3,C1515311388,0.0,0.0,C2115297783,69708.45,118345.75,0,0
282,CASH_OUT,18521.16,C1027877530,0.0,0.0,C2061983,385444.36,403965.52,0,0
331,CASH_OUT,39849.69,C1830554326,2910.36,0.0,C1970617528,148226.53,188076.22,0,0
10,PAYMENT,9937.76,C697822075,0.0,0.0,M489934270,0.0,0.0,0,0
263,PAYMENT,1908.16,C1497858554,67003.0,65094.84,M258075748,0.0,0.0,0,0
222,CASH_OUT,1338487.47,C1574469081,1338487.47,0.0,C528477947,0.0,1338487.47,1,0
250,PAYMENT,25881.97,C1025771598,0.0,0.0,M2049047056,0.0,0.0,0,0
346,CASH_OUT,71982.97,C43692527,0.0,0.0,C1755676215,1109003.85,1180986.82,0,0
372,CASH_IN,627818.61,C1142134220,13210.0,641028.61,C845900092,258739.62,0.0,0,0
594,CASH_IN,200002.38,C1651803516,14310.0,214312.38,C969541969,0.0,0.0,0,0
208,CASH_OUT,9943.27,C1276859569,0.0,0.0,C14690842,33623.48,43566.75,0,0
184,PAYMENT,20098.81,C781000187,0.0,0.0,M1164962050,0.0,0.0,0,0
34,CASH_OUT,37923.07,C2111993850,41690.0,3766.93,C1463376797,33532.03,69762.89,0,0
227,PAYMENT,23883.63,C725522282,0.0,0.0,M916645733,0.0,0.0,0,0
449,PAYMENT,5539.83,C1618322165,14999.0,9459.17,M1408082605,0.0,0.0,0,0
352,TRANSFER,1944662.81,C762650032,67021.22,0.0,C1207131470,16084425.27,18029088.08,0,0
43,CASH_OUT,291967.22,C421084433,0.0,0.0,C2019496308,1284670.91,1607094.89,0,0
140,CASH_OUT,42418.43,C2047556503,0.0,0.0,C621825762,48183.56,90601.99,0,0
282,CASH_IN,122276.9,C1434180025,15048874.3,15171151.2,C2062573438,2306776.67,2184499.77,0,0
256,CASH_IN,129537.87,C419604199,3409205.11,3538742.98,C1232317647,2953824.03,2824286.16,0,0
380,TRANSFER,289931.22,C668001589,251474.0,0.0,C1351048948,458657.58,748588.8,0,0
93,CASH_OUT,886588.02,C700848378,886588.02,0.0,C1731783280,0.0,886588.02,1,0
261,PAYMENT,2528.08,C588111931,3037.0,508.92,M1811409803,0.0,0.0,0,0
522,CASH_IN,68754.14,C412629505,6129421.75,6198175.89,C2017343987,96091.98,27337.84,0,0
377,CASH_OUT,216272.25,C1123531635,0.0,0.0,C479295924,254278.21,470550.46,0,0
210,CASH_OUT,2756.9,C1372993048,0.0,0.0,C1860541274,376642.48,379399.37,0,0
94,CASH_OUT,363378.75,C1736832400,363378.75,0.0,C2124923090,3609871.44,3973250.18,1,0
131,CASH_OUT,198484.47,C783651061,0.0,0.0,C429856049,236479.18,434963.65,0,0
166,PAYMENT,6224.72,C734198985,41803.0,35578.28,M977437178,0.0,0.0,0,0
307,CASH_IN,113206.31,C1412347635,33350944.63,33464150.94,C1613943234,128537.22,15330.9,0,0
380,CASH_OUT,221451.15,C534158887,0.0,0.0,C444451345,1850634.18,2072085.33,0,0
331,CASH_IN,143463.41,C2134033584,5634667.34,5778130.75,C1252776087,586789.28,443325.87,0,0
234,PAYMENT,43207.96,C1563624561,70243.0,27035.04,M1475557275,0.0,0.0,0,0
181,TRANSFER,2197290.58,C1870735956,30504.0,0.0,C283816282,4957750.76,7155041.34,0,0
11,CASH_OUT,257124.78,C965012550,0.0,0.0,C540157795,297875.0,368135.59,0,0
260,PAYMENT,3411.77,C310694101,207115.79,203704.02,M300350813,0.0,0.0,0,0
327,TRANSFER,1163523.17,C913539207,0.0,0.0,C1482217437,1375931.11,2539454.28,0,0
309,CASH_OUT,184442.82,C1803628286,0.0,0.0,C300158661,521311.64,705754.46,0,0
56,CASH_OUT,2776135.33,C718213394,2776135.33,0.0,C1307403006,0.0,2776135.33,1,0
371,PAYMENT,19073.99,C361973917,256824.0,237750.01,M974918186,0.0,0.0,0,0
347,CASH_IN,134744.36,C1167653255,1209286.6,1344030.96,C377494423,1801666.94,1666922.58,0,0
155,CASH_IN,278903.43,C1044085084,201162.0,480065.43,C1370865275,114399.31,0.0,0,0
283,CASH_IN,167832.27,C1441037481,2395064.39,2562896.66,C231977098,823132.82,655300.55,0,0
251,CASH_IN,405171.65,C29460116,11057.0,416228.65,C1249005619,0.0,0.0,0,0
238,CASH_OUT,240899.12,C521538595,240899.12,0.0,C1990446259,85009.83,325908.95,1,0
13,TRANSFER,408.0,C2021466585,408.0,0.0,C1864486913,0.0,226013.18,1,0
346,CASH_IN,53816.6,C1458893065,45823.0,99639.6,C1242423180,465804.79,411988.19,0,0
402,CASH_IN,262536.69,C283025886,85056.0,347592.69,C549640790,0.0,0.0,0,0
374,CASH_OUT,340996.81,C421427009,0.0,0.0,C885908583,10366755.53,10707752.34,0,0
465,CASH_OUT,4690769.98,C1265105517,4690769.98,0.0,C1603347069,0.0,4690769.98,1,0
282,TRANSFER,371669.59,C686471933,371669.59,0.0,C173311273,0.0,0.0,1,0
594,CASH_OUT,77765.18,C756570073,6371.0,0.0,C938753481,210288.51,288053.69,0,0
253,CASH_OUT,212136.85,C407115922,52772.11,0.0,C897184208,4077295.87,4289432.72,0,0
385,PAYMENT,5694.13,C370248683,0.0,0.0,M2145550928,0.0,0.0,0,0
355,CASH_OUT,93669.16,C735235502,207518.19,113849.03,C367226885,2731023.57,2824692.74,0,0
181,TRANSFER,570505.05,C460312937,0.0,0.0,C190541234,5801420.86,6371925.91,0,0
688,CASH_OUT,34969.85,C219930373,11784.0,0.0,C819371563,0.0,34969.85,0,0
355,CASH_IN,76621.79,C1937916682,14467.0,91088.79,C2025439048,0.0,0.0,0,0
377,TRANSFER,137713.38,C706310702,0.0,0.0,C715360757,804880.5,942593.88,0,0
206,CASH_OUT,129199.65,C63015555,11053.0,0.0,C1685470595,281662.29,410861.95,0,0
208,CASH_IN,65722.79,C94797751,821879.68,887602.47,C96817606,1203897.45,1138174.66,0,0
399,CASH_OUT,201701.24,C1811609361,26504.0,0.0,C1477599051,0.0,201701.24,0,0
14,CASH_OUT,241650.59,C749170503,116673.0,0.0,C808944326,166972.34,595214.6,0,0
189,CASH_OUT,54305.92,C1188667448,0.0,0.0,C1281523888,435292.74,489598.66,0,0
17,CASH_OUT,464703.4,C1653717436,36488.0,0.0,C1891944924,233786.13,698489.53,0,0
559,TRANSFER,1431634.93,C190430667,1431634.93,0.0,C581503957,0.0,0.0,1,0
322,PAYMENT,14778.59,C138473601,69.0,0.0,M636137323,0.0,0.0,0,0
140,CASH_OUT,65752.04,C1974888323,21125.0,0.0,C1089587639,301309.87,367061.91,0,0
305,CASH_OUT,1309602.55,C1472962938,1309602.55,0.0,C11257751,119342.55,1428945.1,1,0
324,CASH_IN,86614.16,C2046295822,787473.12,874087.27,C268059726,130066.98,43452.83,0,0
327,PAYMENT,19387.34,C2101516993,0.0,0.0,M1726418543,0.0,0.0,0,0
306,CASH_OUT,87217.41,C1989252199,1126.0,0.0,C1754504137,0.0,87217.41,0,0
346,CASH_OUT,245534.13,C300970521,352217.0,106682.86,C1338174788,1480584.53,1726118.66,0,0
661,TRANSFER,2140888.35,C341573287,2140888.35,0.0,C1419097479,0.0,0.0,1,0
242,PAYMENT,10832.32,C664407162,203.0,0.0,M197782610,0.0,0.0,0,0
36,PAYMENT,18066.17,C2048708677,30482.0,12415.83,M415213945,0.0,0.0,0,0
396,PAYMENT,26758.58,C132132969,574.0,0.0,M1412287843,0.0,0.0,0,0
322,CASH_OUT,412372.04,C985078967,0.0,0.0,C2058980091,1216705.49,1688030.42,0,0
403,CASH_OUT,129577.98,C1743528435,19383.0,0.0,C2126435714,0.0,129577.98,0,0
207,TRANSFER,476390.24,C475137049,12486.0,0.0,C1370736255,32428.67,508818.9,0,0
619,PAYMENT,10542.81,C388734983,33103.47,22560.66,M1487669671,0.0,0.0,0,0
14,PAYMENT,8115.04,C936905791,0.0,0.0,M1901218697,0.0,0.0,0,0
331,CASH_IN,205546.45,C1621220225,3988922.35,4194468.8,C1082981198,707245.44,501699.0,0,0
214,CASH_OUT,116419.58,C1788778854,116419.58,0.0,C1212953381,177874.9,294294.48,1,0
298,CASH_IN,7114.88,C1932102405,9252848.96,9259963.84,C236723521,7918.8,803.92,0,0
357,PAYMENT,11355.1,C845998191,1160.0,0.0,M1923636685,0.0,0.0,0,0
382,CASH_OUT,161960.79,C891703807,17703.0,0.0,C1318204365,926357.98,1088318.77,0,0
375,TRANSFER,882116.97,C1169306359,71002.0,0.0,C45985309,128128.61,1010245.58,0,0
520,CASH_IN,156754.98,C4292865,2185270.84,2342025.82,C1253084339,323811.02,167056.04,0,0
322,TRANSFER,261403.83,C1038123551,0.0,0.0,C939815821,689428.04,950831.87,0,0
279,PAYMENT,32757.49,C393636541,0.0,0.0,M1164718880,0.0,0.0,0,0
582,CASH_OUT,781988.85,C1367702961,781988.85,0.0,C2040799056,0.0,781988.85,1,0
308,CASH_IN,205311.72,C215241944,5181072.17,5386383.89,C755355682,7195297.92,6989986.19,0,0
397,CASH_OUT,213480.52,C593964692,0.0,0.0,C1579180400,1698109.52,1911590.04,0,0
156,PAYMENT,21706.86,C903515658,0.0,0.0,M804563431,0.0,0.0,0,0
38,TRANSFER,265214.09,C881566861,2352.0,0.0,C913578962,216982.3,482196.39,0,0
298,TRANSFER,448670.79,C2077619106,19803.0,0.0,C734520175,292165.9,740836.7,0,0
17,CASH_OUT,148102.32,C540936613,0.0,0.0,C344899519,220650.36,368752.68,0,0
260,CASH_OUT,123071.95,C1653898524,219820.0,96748.05,C1244577604,101663.47,224735.42,0,0
394,CASH_OUT,3354215.55,C15998384,3354215.55,0.0,C1911997323,0.0,3354215.55,1,0
15,PAYMENT,33372.54,C761708073,0.0,0.0,M1271072760,0.0,0.0,0,0
403,CASH_OUT,206132.04,C1984199600,3514.0,0.0,C593431800,126282.35,332414.39,0,0
346,PAYMENT,21924.25,C895497726,0.0,0.0,M1480409562,0.0,0.0,0,0
10,CASH_IN,387699.07,C232797683,5022729.02,5410428.09,C571942943,2491674.51,2203389.76,0,0
401,CASH_IN,245644.88,C1297740412,43537.0,289181.88,C213591583,4066355.44,3820710.56,0,0
490,CASH_OUT,1048388.34,C1366299519,1048388.34,0.0,C1848657199,0.0,1048388.34,1,0
131,TRANSFER,10000000.0,C2046014385,17476725.66,7476725.66,C97016938,0.0,0.0,1,0
41,CASH_IN,266188.13,C1823641165,3991292.24,4257480.36,C1035541338,352094.52,85906.39,0,0
8,CASH_OUT,35025.56,C1821409160,0.0,0.0,C1323741703,106238.48,1966850.36,0,0
236,PAYMENT,27.0,C1706187368,0.0,0.0,M297725124,0.0,0.0,0,0
397,CASH_IN,399378.42,C951711531,10777.0,410155.42,C14718534,145319.75,0.0,0,0
37,CASH_OUT,405547.87,C1723967024,0.0,0.0,C1764864927,3267754.06,3786534.32,0,0
346,CASH_OUT,199612.74,C386124590,0.0,0.0,C1862573093,1719272.08,1918884.82,0,0
449,CASH_IN,489044.26,C1574339535,90248.0,579292.26,C1972245755,746499.1,257454.84,0,0
245,CASH_OUT,688034.32,C1899112763,688034.32,0.0,C362018196,0.0,688034.32,1,0
360,PAYMENT,5807.34,C2100399614,10195.0,4387.66,M242523140,0.0,0.0,0,0
115,TRANSFER,1844357.26,C1543576546,1844357.26,0.0,C1140609516,0.0,0.0,1,0
156,PAYMENT,19027.97,C1296295691,212.0,0.0,M1289436554,0.0,0.0,0,0
201,CASH_IN,67854.04,C483946095,33252.0,101106.04,C1788437240,6272.92,0.0,0,0
159,CASH_OUT,546595.53,C750532536,0.0,0.0,C120668215,1066842.56,1613438.09,0,0
139,CASH_IN,316087.31,C1540915779,5027924.65,5344011.96,C49850167,452794.56,136707.25,0,0
128,TRANSFER,4483868.79,C1664723459,4483868.79,0.0,C366674827,0.0,0.0,1,0
139,CASH_OUT,216976.28,C194655333,0.0,0.0,C1721482706,951989.23,1168965.51,0,0
307,TRANSFER,391676.96,C727693610,10030.0,0.0,C1482284789,78609.54,470286.5,0,0
302,PAYMENT,18836.21,C51155857,0.0,0.0,M2125898991,0.0,0.0,0,0
378,PAYMENT,4290.9,C1392234270,8039.0,3748.1,M1805291692,0.0,0.0,0,0
544,CASH_IN,69541.26,C340842221,5897704.24,5967245.5,C1298882913,1933738.6,1864197.34,0,0
252,CASH_OUT,269279.73,C182890624,0.0,0.0,C1876906600,2004898.34,2532187.73,0,0
375,CASH_OUT,81601.54,C12185819,293277.0,211675.46,C145878499,17677964.29,17759565.83,0,0
15,TRANSFER,212089.74,C378910639,212089.74,0.0,C1881567873,0.0,0.0,1,0
161,PAYMENT,15508.67,C1235090009,310256.46,294747.8,M1646633582,0.0,0.0,0,0
137,CASH_IN,19198.46,C688986238,4685673.08,4704871.54,C986764856,1440318.23,1421119.77,0,0
46,CASH_OUT,17569.54,C1560358234,0.0,0.0,C1383181956,318655.81,336225.35,0,0
425,CASH_OUT,486175.4,C1737680610,486175.4,0.0,C1596545373,0.0,486175.4,1,0
137,CASH_OUT,254864.21,C690532011,69383.0,0.0,C1128458816,0.0,254864.21,0,0
18,TRANSFER,253846.98,C427895660,0.0,0.0,C576440022,1999285.44,2495902.89,0,0
737,TRANSFER,2194533.79,C871130115,2194533.79,0.0,C1027984317,0.0,0.0,1,0
228,CASH_OUT,535901.61,C1791008222,31945.0,0.0,C634507443,38760.64,574662.25,0,0
35,TRANSFER,9465988.82,C851016578,9465988.82,0.0,C1650562969,0.0,0.0,1,0
479,CASH_OUT,6669495.34,C155884105,6669495.34,0.0,C52395788,251579.17,6921074.51,1,0
313,CASH_OUT,409966.98,C1296013004,0.0,0.0,C722947533,2387677.43,2797644.41,0,0
292,CASH_OUT,21859.86,C147918095,21859.86,0.0,C1273645677,0.0,21859.86,1,0
352,CASH_OUT,71683.09,C742384584,22245.0,0.0,C453079437,0.0,71683.09,0,0
249,CASH_IN,176845.35,C1565006195,2999098.85,3175944.2,C749383121,272273.87,95428.53,0,0
213,CASH_OUT,22060.78,C1046794806,46115.0,24054.22,C778905139,0.0,22060.78,0,0
42,CASH_OUT,179576.51,C1432754627,0.0,0.0,C2090579236,466312.88,645889.39,0,0
226,CASH_IN,66101.09,C1687476953,2029850.96,2095952.05,C87456813,1052743.78,1051597.13,0,0
355,CASH_OUT,128297.43,C904963290,682.0,0.0,C1859607632,292811.26,421108.69,0,0
187,PAYMENT,3359.94,C1400903149,9950.0,6590.06,M1622060110,0.0,0.0,0,0
310,PAYMENT,15124.29,C135186093,0.0,0.0,M128721021,0.0,0.0,0,0
733,TRANSFER,105903.18,C565737303,105903.18,0.0,C350986885,0.0,0.0,1,0
322,CASH_OUT,73458.41,C1457038017,48848.0,0.0,C1605593375,158777.29,232235.7,0,0
281,CASH_OUT,170407.04,C2107532963,0.0,0.0,C424099783,982573.44,1152980.48,0,0
18,CASH_OUT,394422.4,C2026723141,3870.0,0.0,C1017980078,171092.96,941060.36,0,0
228,PAYMENT,25462.46,C1819675797,36144.0,10681.54,M604598622,0.0,0.0,0,0
308,CASH_OUT,315193.06,C1103483019,299102.0,0.0,C2053763197,2252851.15,2568044.21,0,0
201,PAYMENT,4429.4,C1039030068,846.0,0.0,M1538249196,0.0,0.0,0,0
330,TRANSFER,461166.15,C86585530,0.0,0.0,C89703613,1547508.34,2008674.48,0,0
536,CASH_OUT,624686.04,C1226035706,624686.04,0.0,C1526048317,162545.17,787231.2,1,0
331,PAYMENT,26617.1,C796118452,248740.0,222122.9,M1849677800,0.0,0.0,0,0
619,TRANSFER,418971.0,C857807998,418971.0,0.0,C1174958725,0.0,0.0,1,0
140,CASH_OUT,23744.54,C54489203,22768.57,0.0,C1161865950,13071963.66,13095708.2,0,0
164,CASH_OUT,513317.05,C1680739587,0.0,0.0,C105793004,817556.93,1330873.98,0,0
329,PAYMENT,8115.19,C1034499670,21576.0,13460.81,M1166986761,0.0,0.0,0,0
346,CASH_OUT,147244.46,C1059129489,0.0,0.0,C285198061,2720769.0,2868013.46,0,0
560,CASH_OUT,91655.26,C7511880,91655.26,0.0,C1495941646,133662.97,225318.23,1,0
354,CASH_IN,354507.09,C865285702,1490226.29,1844733.37,C1263007670,476616.04,122108.96,0,0
130,TRANSFER,1326930.93,C382423308,89286.0,0.0,C1425546354,65904.78,1392835.7,0,0
393,CASH_OUT,131733.88,C196424418,503702.0,371968.12,C1126551213,400308.6,532042.48,0,0
323,CASH_IN,502062.52,C380731833,51555.0,553617.52,C1151312173,0.0,0.0,0,0
371,CASH_OUT,225370.0,C1641742606,0.0,0.0,C1221274017,811036.64,1036406.64,0,0
16,CASH_IN,167238.75,C10964733,29595.0,196833.75,C172370288,0.0,0.0,0,0
381,CASH_IN,33297.82,C62438802,15039460.82,15072758.64,C1204548394,973510.86,736719.2,0,0
255,PAYMENT,5664.12,C685612566,11654.0,5989.88,M1625169144,0.0,0.0,0,0
643,TRANSFER,161147.38,C215087680,161147.38,0.0,C2112991793,0.0,0.0,1,0
306,PAYMENT,26322.98,C26454495,172577.32,146254.34,M108394108,0.0,0.0,0,0
347,CASH_OUT,91113.42,C1587575422,0.0,0.0,C746248160,103760.52,194873.94,0,0
17,PAYMENT,1545.85,C1219154059,263.0,0.0,M1348202855,0.0,0.0,0,0
710,CASH_OUT,23134.17,C2058293916,23134.17,0.0,C584398732,0.0,23134.17,1,0
478,PAYMENT,10482.11,C795614736,297954.9,287472.78,M652639310,0.0,0.0,0,0
211,PAYMENT,2657.54,C209145812,1435.0,0.0,M543861808,0.0,0.0,0,0
188,CASH_OUT,79117.91,C448514851,0.0,0.0,C659307744,135993.58,215111.49,0,0
507,TRANSFER,781183.07,C815279404,781183.07,0.0,C388526228,0.0,0.0,1,0
303,CASH_OUT,185051.62,C2001746279,63290.0,0.0,C1984554710,755487.07,940538.69,0,0
137,CASH_IN,107768.33,C2085049276,9833.0,117601.33,C116646707,409571.74,301803.41,0,0
276,TRANSFER,168094.59,C1849752659,23533.0,0.0,C978822470,7268497.35,7436591.95,0,0
397,PAYMENT,8903.73,C1330302375,0.0,0.0,M1458265854,0.0,0.0,0,0
203,PAYMENT,14656.36,C334347343,5315.33,0.0,M1203601036,0.0,0.0,0,0
131,TRANSFER,471195.73,C361197081,52598.0,0.0,C365557097,53425.97,524621.7,0,0
17,CASH_OUT,179221.65,C971151376,0.0,0.0,C2121251932,553976.63,733198.27,0,0
329,PAYMENT,4633.23,C1632151917,4342.8,0.0,M246323642,0.0,0.0,0,0
15,CASH_IN,65595.08,C918536199,18294888.29,18360483.37,C1153450853,1959163.62,1893568.54,0,0
253,CASH_IN,96512.8,C1481848167,157826.0,254338.8,C827335218,50735.97,0.0,0,0
590,PAYMENT,7906.5,C802593643,2278.0,0.0,M631933514,0.0,0.0,0,0
284,CASH_OUT,147808.08,C2082467628,11452.0,0.0,C1762099168,344543.68,492351.75,0,0
17,CASH_OUT,201414.96,C986013076,0.0,0.0,C1777850916,372216.38,205118.72,0,0
406,CASH_IN,438585.55,C1043735388,877382.97,1315968.51,C702664594,7787588.23,7349002.69,0,0
260,CASH_OUT,20372.52,C1288600661,21152.0,779.48,C1306111388,1470356.36,1490728.87,0,0
95,PAYMENT,91.75,C297846739,145232.0,145140.25,M1325887378,0.0,0.0,0,0
236,TRANSFER,1248882.58,C1774235886,11608.0,0.0,C582780432,0.0,1332643.96,0,0
211,CASH_OUT,107295.55,C1491502727,0.0,0.0,C738298898,916013.99,1023309.54,0,0
700,TRANSFER,113447.92,C1407322771,113447.92,0.0,C1980457812,0.0,0.0,1,0
212,PAYMENT,4798.38,C1495230027,8655.0,3856.62,M2094347129,0.0,0.0,0,0
398,CASH_OUT,17502.93,C1582311898,31166.0,13663.07,C1647250399,211768.06,229270.99,0,0
252,PAYMENT,13891.18,C1710748620,20815.0,6923.82,M1801185443,0.0,0.0,0,0
179,CASH_IN,206968.52,C1891655582,12918725.29,13125693.81,C2136172406,294358.47,87389.95,0,0
251,CASH_OUT,306458.77,C341994674,74798.0,0.0,C477771586,309148.28,615607.05,0,0
15,PAYMENT,22291.58,C1879960064,115667.0,93375.42,M1013744681,0.0,0.0,0,0
671,CASH_OUT,3544.76,C1600071460,3544.76,0.0,C866057114,1149120.99,1152665.75,1,0
204,TRANSFER,657434.4,C1715811217,0.0,0.0,C74331824,702950.5,1360384.9,0,0
208,CASH_OUT,199117.32,C1143825817,30180.0,0.0,C108482281,1369345.23,1506553.3,0,0
205,CASH_OUT,128631.32,C757084436,0.0,0.0,C1097962726,794445.62,923076.95,0,0
595,CASH_OUT,81833.43,C840320861,49113.0,0.0,C344990245,4262054.08,4343887.51,0,0
164,PAYMENT,4246.65,C1745399058,0.0,0.0,M1245088512,0.0,0.0,0,0
22,CASH_OUT,256540.57,C854894340,0.0,0.0,C309100149,2317196.12,2573736.7,0,0
183,CASH_OUT,1503297.45,C841492640,1503297.45,0.0,C820061836,2521233.1,4024530.55,1,0
45,PAYMENT,11548.05,C1847727624,0.0,0.0,M1864416833,0.0,0.0,0,0
181,CASH_IN,108633.18,C565171328,20446224.36,20554857.55,C72985141,568714.25,460081.07,0,0
250,CASH_IN,350738.35,C1703979646,7589233.85,7939972.2,C1788975373,433231.55,82493.2,0,0
9,PAYMENT,28222.66,C1686462710,6214.0,0.0,M659629935,0.0,0.0,0,0
212,CASH_OUT,109697.95,C2039937537,0.0,0.0,C14678034,415880.87,525578.82,0,0
257,PAYMENT,2795.0,C1003735057,107617.28,104822.29,M2139422031,0.0,0.0,0,0
396,PAYMENT,218.86,C1218838143,594.0,375.14,M1848428300,0.0,0.0,0,0
300,PAYMENT,6368.27,C131050607,0.0,0.0,M1399989916,0.0,0.0,0,0
36,TRANSFER,325843.12,C223381394,338189.0,12345.88,C981765041,124593.78,450436.9,0,0
170,PAYMENT,10045.85,C933984477,864.24,0.0,M2094851170,0.0,0.0,0,0
217,PAYMENT,458.59,C1262392628,25412.0,24953.41,M1331023184,0.0,0.0,0,0
251,CASH_OUT,93555.53,C587355735,30458.0,0.0,C1789163714,0.0,407123.84,0,0
378,PAYMENT,874.7,C358808676,303478.32,302603.62,M585358260,0.0,0.0,0,0
36,PAYMENT,21385.74,C1712391008,21152.0,0.0,M1159081503,0.0,0.0,0,0
15,CASH_OUT,73490.54,C1813853557,950827.71,877337.17,C1056750831,97387.4,170877.94,0,0
237,CASH_OUT,32525.34,C848058145,0.0,0.0,C1514794352,3299301.07,3331826.42,0,0
185,CASH_OUT,194271.87,C308987659,0.0,0.0,C1969654895,1391083.0,1585354.87,0,0
42,CASH_OUT,73734.07,C470902328,0.0,0.0,C176893684,140072.41,213806.49,0,0
400,CASH_OUT,12295.37,C1496261629,0.0,0.0,C1410566457,7803616.42,7815911.78,0,0
18,CASH_OUT,351992.63,C666550636,0.0,0.0,C944065627,982043.44,1564344.27,0,0
274,CASH_OUT,174529.01,C100898943,0.0,0.0,C720585089,1504875.56,1679404.57,0,0
301,CASH_OUT,50202.17,C718522807,0.0,0.0,C158501828,484429.29,534631.46,0,0
250,PAYMENT,18920.74,C1200814961,20843.0,1922.26,M1500392844,0.0,0.0,0,0
212,PAYMENT,14593.75,C30305261,43014.0,28420.25,M652634921,0.0,0.0,0,0
46,CASH_OUT,656396.95,C298076541,0.0,0.0,C409956115,6178718.3,6835115.25,0,0
307,TRANSFER,988204.68,C958273270,0.0,0.0,C898232365,1826796.49,2815001.17,0,0
283,CASH_OUT,16041.97,C988507558,90749.0,74707.03,C14074589,1488950.05,1504992.02,0,0
44,PAYMENT,329.97,C633522131,0.0,0.0,M2014155774,0.0,0.0,0,0
161,TRANSFER,314926.55,C741029823,346120.43,31193.88,C1967421928,1917692.08,2232618.63,0,0
33,CASH_OUT,51556.66,C279070547,40844.0,0.0,C1724262800,14301.48,65858.14,0,0
378,PAYMENT,12635.65,C1668518667,0.0,0.0,M2006914207,0.0,0.0,0,0
205,PAYMENT,8312.82,C1908886002,0.0,0.0,M25772658,0.0,0.0,0,0
637,PAYMENT,12000.57,C265013903,0.0,0.0,M669940025,0.0,0.0,0,0
204,CASH_OUT,333854.99,C1501716226,0.0,0.0,C773541980,1096021.18,1429876.17,0,0
438,TRANSFER,455014.69,C312774959,455014.69,0.0,C2129735982,0.0,0.0,1,0
281,CASH_OUT,27388.91,C395109019,6190.0,0.0,C1889013295,0.0,27388.91,0,0
594,CASH_OUT,119363.24,C1470041729,0.0,0.0,C1376073435,1604605.34,1723968.58,0,0
233,CASH_OUT,235742.65,C1941700787,22901.0,0.0,C544065081,156463.11,392205.76,0,0
374,TRANSFER,7466.12,C186075022,7466.12,0.0,C1001664465,0.0,0.0,1,0
230,PAYMENT,13192.67,C1043445842,20701.0,7508.33,M1504827580,0.0,0.0,0,0
43,PAYMENT,5422.21,C397229153,904.0,0.0,M156656362,0.0,0.0,0,0
138,CASH_OUT,229344.08,C1153930037,124088.29,0.0,C1526342799,938309.31,1167653.4,0,0
355,CASH_OUT,22086.86,C1591419134,0.0,0.0,C1397011486,962868.24,984955.11,0,0
399,PAYMENT,24823.42,C472419198,0.0,0.0,M2061934160,0.0,0.0,0,0
235,CASH_OUT,33053.72,C1917052826,75202.0,42148.28,C493061855,0.0,33053.72,0,0
36,PAYMENT,3549.58,C2027067623,66114.0,62564.42,M1986722972,0.0,0.0,0,0
130,CASH_IN,419996.54,C424976534,11526.0,431522.54,C1096848762,0.0,0.0,0,0
21,TRANSFER,1662282.81,C842160033,0.0,0.0,C1341631851,8462408.78,10124691.58,0,0
179,PAYMENT,27487.54,C743183482,0.0,0.0,M1764149185,0.0,0.0,0,0
378,PAYMENT,8683.98,C8196133,19835.0,11151.02,M1914347622,0.0,0.0,0,0
257,TRANSFER,1140532.33,C1754216382,12089.0,0.0,C1179892775,0.0,1140532.33,0,0
189,CASH_IN,2186.61,C1229188843,20623.0,22809.61,C1079141275,606778.53,604591.92,0,0
548,PAYMENT,23500.63,C1787744968,4728.75,0.0,M524949301,0.0,0.0,0,0
139,PAYMENT,22897.44,C991711558,412388.0,389490.56,M871751215,0.0,0.0,0,0
618,CASH_OUT,114483.78,C934338438,114483.78,0.0,C209796396,780631.49,895115.27,1,0
236,CASH_OUT,3506.05,C1410867107,0.0,0.0,C751378341,190960.91,194466.96,0,0
359,CASH_OUT,90953.44,C460220831,0.0,0.0,C1533101408,303328.19,394281.64,0,0
